Date;Numéro de facture;Code Article;Vendeur;Responsable de Service;Prix Unitaire de Billet;Remise Accordée;Prix de Vente par Unité;Coût Unitaire;Quantité;Code Postal
23/03/2013;1505;38;Amy Apple;John Jones;24,95;0,1;22,46;11,48;5;3012
23/03/2013;1505;12;Amy Apple;John Jones;47,95;0,1;43,16;20,7;1;3012
23/03/2013;1505;10;Amy Apple;John Jones;34,95;0;34,95;22,13;5;3012
23/03/2013;1506;35;Amy Apple;John Jones;0,95;0;0,95;0,47;9;3033
23/03/2013;1507;11;Amy Apple;John Jones;65,95;0,1;59,36;37,97;22;3027
23/03/2013;1508;7;Amy Apple;John Jones;20,95;0;20,95;10,04;4;3030
23/03/2013;1509;28;Kelly Clark;John Jones;0,95;0;0,95;0,5;33;3029
23/03/2013;1509;23;Kelly Clark;John Jones;2,95;0;2,95;1,68;2;3029
23/03/2013;1509;14;Kelly Clark;John Jones;31,95;0;31,95;17,38;3;3029
23/03/2013;1509;22;Kelly Clark;John Jones;0,95;0;0,95;0,57;22;3029
23/03/2013;1510;37;Amy Apple;John Jones;24,95;0;24,95;9,38;11;3023
23/03/2013;1511;6;Amy Apple;John Jones;55,95;0,2;44,76;16,06;22;3032
23/03/2013;1512;24;Amy Apple;John Jones;27,95;0;27,95;16,8;15;3027
23/03/2013;1513;50;Kelly Clark;John Jones;24,95;0;24,95;12,14;2;3012
23/03/2013;1514;13;Amy Apple;John Jones;26,95;0;26,95;13,26;6;3013
24/03/2013;1515;16;Kelly Clark;John Jones;27,95;0,1;25,16;15,85;5;3012
24/03/2013;1516;42;Wendel Westborne;John Jones;35,95;0;35,95;20,25;1;3029
24/03/2013;1517;23;Amy Apple;John Jones;2,95;0;2,95;1,68;5;3030
24/03/2013;1518;30;Wendel Westborne;John Jones;10,95;0;10,95;4,8;10;3032
24/03/2013;1519;43;Kelly Clark;John Jones;11,95;0;11,95;3,32;7;3032
24/03/2013;1520;1;Kelly Clark;John Jones;43,95;0;43,95;25,6;7;3019
24/03/2013;1521;14;Kelly Clark;John Jones;31,95;0;31,95;17,38;1;3017
24/03/2013;1521;45;Kelly Clark;John Jones;38,95;0;38,95;22,33;2;3017
24/03/2013;1522;10;Amy Apple;John Jones;34,95;0;34,95;22,13;13;3029
24/03/2013;1523;45;Wendel Westborne;John Jones;38,95;0;38,95;22,33;4;3032
24/03/2013;1523;15;Wendel Westborne;John Jones;28,95;0;28,95;17,53;22;3032
24/03/2013;1524;2;Wendel Westborne;John Jones;44,95;0;44,95;27,95;10;3031
24/03/2013;1524;11;Wendel Westborne;John Jones;65,95;0,1;59,36;37,97;14;3031
24/03/2013;1525;48;Kelly Clark;John Jones;3,95;0,1;3,56;1,43;11;3019
24/03/2013;1525;27;Kelly Clark;John Jones;4,95;0;4,95;1,82;6;3019
24/03/2013;1526;6;Amy Apple;John Jones;55,95;0,1;50,36;16,06;2;3020
24/03/2013;1526;43;Amy Apple;John Jones;11,95;0,1;10,76;3,32;6;3020
24/03/2013;1526;50;Amy Apple;John Jones;24,95;0;24,95;12,14;3;3020
24/03/2013;1527;1;Wendel Westborne;John Jones;43,95;0,1;39,56;25,6;9;3032
24/03/2013;1527;34;Wendel Westborne;John Jones;37,95;0;37,95;15,35;16;3032
24/03/2013;1527;25;Wendel Westborne;John Jones;0,95;0;0,95;0,35;22;3032
24/03/2013;1527;32;Wendel Westborne;John Jones;22,95;0;22,95;11,78;27;3032
24/03/2013;1527;25;Wendel Westborne;John Jones;0,95;0;0,95;0,35;20;3032
24/03/2013;1528;16;Kelly Clark;John Jones;27,95;0;27,95;15,85;3;3010
24/03/2013;1529;8;Wendel Westborne;John Jones;7,95;0;7,95;4,53;34;3017
24/03/2013;1529;23;Wendel Westborne;John Jones;2,95;0,1;2,66;1,68;6;3017
24/03/2013;1529;5;Wendel Westborne;John Jones;24,95;0;24,95;12,27;4;3017
24/03/2013;1530;22;Kelly Clark;John Jones;0,95;0;0,95;0,57;13;3023
24/03/2013;1530;30;Kelly Clark;John Jones;10,95;0;10,95;4,8;28;3023
24/03/2013;1530;23;Kelly Clark;John Jones;2,95;0;2,95;1,68;3;3023
24/03/2013;1531;50;Wendel Westborne;John Jones;24,95;0;24,95;12,14;2;3022
24/03/2013;1532;37;Amy Apple;John Jones;24,95;0;24,95;9,38;6;3014
24/03/2013;1532;23;Amy Apple;John Jones;2,95;0;2,95;1,68;1;3014
24/03/2013;1532;15;Amy Apple;John Jones;28,95;0;28,95;17,53;31;3014
24/03/2013;1533;45;Wendel Westborne;John Jones;38,95;0;38,95;22,33;3;3032
24/03/2013;1533;3;Wendel Westborne;John Jones;59,95;0;59,95;28,73;13;3032
24/03/2013;1534;44;Amy Apple;John Jones;38,95;0,1;35,06;24,76;28;3027
24/03/2013;1534;48;Amy Apple;John Jones;3,95;0,1;3,56;1,43;9;3027
24/03/2013;1535;40;Wendel Westborne;John Jones;16,95;0,1;15,26;6,53;36;3018
24/03/2013;1536;11;Kelly Clark;John Jones;65,95;0;65,95;37,97;18;3025
24/03/2013;1537;11;Wendel Westborne;John Jones;65,95;0;65,95;37,97;9;3030
24/03/2013;1538;39;Kelly Clark;John Jones;26,95;0;26,95;12,24;7;3020
24/03/2013;1539;17;Wendel Westborne;John Jones;49,95;0;49,95;23,93;7;3023
24/03/2013;1540;4;Kelly Clark;John Jones;73,95;0,2;59,16;38,86;2;3026
24/03/2013;1541;43;Wendel Westborne;John Jones;11,95;0;11,95;3,32;6;3023
24/03/2013;1541;24;Wendel Westborne;John Jones;27,95;0;27,95;16,8;23;3023
24/03/2013;1541;35;Wendel Westborne;John Jones;0,95;0;0,95;0,47;18;3023
24/03/2013;1542;14;Amy Apple;John Jones;31,95;0;31,95;17,38;3;3022
24/03/2013;1543;13;Wendel Westborne;John Jones;26,95;0;26,95;13,26;14;3015
24/03/2013;1544;20;Kelly Clark;John Jones;16,95;0;16,95;6,76;19;3025
24/03/2013;1545;19;Amy Apple;John Jones;49,95;0;49,95;24,77;6;3010
24/03/2013;1545;41;Amy Apple;John Jones;18,95;0;18,95;9,98;2;3010
24/03/2013;1546;28;Amy Apple;John Jones;0,95;0;0,95;0,5;19;3027
24/03/2013;1546;41;Amy Apple;John Jones;18,95;0;18,95;9,98;1;3027
24/03/2013;1547;6;Amy Apple;John Jones;55,95;0;55,95;16,06;22;3022
24/03/2013;1547;20;Amy Apple;John Jones;16,95;0,1;15,26;6,76;15;3022
24/03/2013;1548;19;Wendel Westborne;John Jones;49,95;0;49,95;24,77;33;3025
24/03/2013;1549;12;Wendel Westborne;John Jones;47,95;0;47,95;20,7;2;3016
24/03/2013;1550;36;Kelly Clark;John Jones;26,95;0;26,95;12,53;23;3011
24/03/2013;1551;10;Amy Apple;John Jones;34,95;0;34,95;22,13;5;3031
24/03/2013;1552;1;Wendel Westborne;John Jones;43,95;0;43,95;25,6;1;3011
24/03/2013;1553;37;Amy Apple;John Jones;24,95;0;24,95;9,38;3;3013
24/03/2013;1554;9;Kelly Clark;John Jones;48,95;0;48,95;24,52;18;3027
24/03/2013;1555;7;Wendel Westborne;John Jones;20,95;0;20,95;10,04;6;3024
24/03/2013;1556;6;Amy Apple;John Jones;55,95;0;55,95;16,06;21;3020
24/03/2013;1556;4;Amy Apple;John Jones;73,95;0;73,95;38,86;2;3020
24/03/2013;1557;40;Wendel Westborne;John Jones;16,95;0;16,95;6,53;24;3018
24/03/2013;1558;25;Kelly Clark;John Jones;0,95;0;0,95;0,35;23;3018
24/03/2013;1559;41;Amy Apple;John Jones;18,95;0;18,95;9,98;12;3010
24/03/2013;1560;32;Kelly Clark;John Jones;22,95;0;22,95;11,78;11;3025
24/03/2013;1561;21;Wendel Westborne;John Jones;26,95;0;26,95;12,42;7;3031
24/03/2013;1562;49;Amy Apple;John Jones;63,95;0;63,95;27,1;5;3023
24/03/2013;1563;11;Kelly Clark;John Jones;65,95;0;65,95;37,97;9;3015
24/03/2013;1564;8;Amy Apple;John Jones;7,95;0,2;6,36;4,53;34;3013
24/03/2013;1564;13;Amy Apple;John Jones;26,95;0;26,95;13,26;2;3013
24/03/2013;1565;29;Amy Apple;John Jones;40,95;0;40,95;15,51;5;3028
24/03/2013;1566;48;Wendel Westborne;John Jones;3,95;0,1;3,56;1,43;18;3018
24/03/2013;1567;45;Amy Apple;John Jones;38,95;0,1;35,06;22,33;4;3015
24/03/2013;1568;18;Wendel Westborne;John Jones;54,95;0;54,95;26,65;31;3014
24/03/2013;1569;43;Amy Apple;John Jones;11,95;0;11,95;3,32;8;3023
24/03/2013;1570;18;Wendel Westborne;John Jones;54,95;0;54,95;26,65;3;3017
24/03/2013;1570;7;Wendel Westborne;John Jones;20,95;0;20,95;10,04;22;3017
24/03/2013;1570;21;Wendel Westborne;John Jones;26,95;0;26,95;12,42;23;3017
24/03/2013;1571;20;Kelly Clark;John Jones;16,95;0;16,95;6,76;25;3026
24/03/2013;1572;40;Amy Apple;John Jones;16,95;0;16,95;6,53;4;3014
24/03/2013;1573;1;Wendel Westborne;John Jones;43,95;0;43,95;25,6;5;3031
24/03/2013;1574;35;Amy Apple;John Jones;0,95;0;0,95;0,47;23;3021
24/03/2013;1575;3;Wendel Westborne;John Jones;59,95;0;59,95;28,73;20;3015
24/03/2013;1575;2;Wendel Westborne;John Jones;44,95;0;44,95;27,95;7;3015
24/03/2013;1575;42;Wendel Westborne;John Jones;35,95;0,1;32,36;20,25;2;3015
24/03/2013;1575;38;Wendel Westborne;John Jones;24,95;0;24,95;11,48;2;3015
24/03/2013;1576;7;Amy Apple;John Jones;20,95;0;20,95;10,04;22;3012
24/03/2013;1576;32;Amy Apple;John Jones;22,95;0;22,95;11,78;17;3012
24/03/2013;1577;30;Kelly Clark;John Jones;10,95;0;10,95;4,8;20;3022
24/03/2013;1578;14;Wendel Westborne;John Jones;31,95;0;31,95;17,38;4;3017
24/03/2013;1579;25;Kelly Clark;John Jones;0,95;0;0,95;0,35;5;3016
24/03/2013;1580;26;Wendel Westborne;John Jones;0,95;0,1;0,86;0,42;2;3015
24/03/2013;1580;41;Wendel Westborne;John Jones;18,95;0;18,95;9,98;8;3015
24/03/2013;1580;3;Wendel Westborne;John Jones;59,95;0;59,95;28,73;18;3015
24/03/2013;1581;36;Amy Apple;John Jones;26,95;0;26,95;12,53;6;3026
24/03/2013;1582;36;Amy Apple;John Jones;26,95;0;26,95;12,53;19;3025
24/03/2013;1583;26;Amy Apple;John Jones;0,95;0;0,95;0,42;11;3012
25/03/2013;1584;5;Benny Bernanke;John Jones;24,95;0;24,95;12,27;1;3017
25/03/2013;1585;25;Wendel Westborne;John Jones;0,95;0;0,95;0,35;11;3017
25/03/2013;1586;48;Sally Summer;John Jones;3,95;0;3,95;1,43;24;3013
25/03/2013;1586;6;Sally Summer;John Jones;55,95;0;55,95;16,06;4;3013
25/03/2013;1587;10;Benny Bernanke;John Jones;34,95;0,1;31,46;22,13;1;3021
25/03/2013;1588;20;Sally Summer;John Jones;16,95;0;16,95;6,76;16;3019
25/03/2013;1589;38;Wendel Westborne;John Jones;24,95;0;24,95;11,48;4;3031
25/03/2013;1590;41;Sally Summer;John Jones;18,95;0;18,95;9,98;16;3028
25/03/2013;1590;34;Sally Summer;John Jones;37,95;0,1;34,16;15,35;16;3028
25/03/2013;1591;1;Sally Summer;John Jones;43,95;0;43,95;25,6;11;3014
25/03/2013;1592;11;Benny Bernanke;John Jones;65,95;0;65,95;37,97;11;3029
25/03/2013;1593;41;Wendel Westborne;John Jones;18,95;0;18,95;9,98;17;3011
25/03/2013;1594;30;Benny Bernanke;John Jones;10,95;0;10,95;4,8;26;3031
25/03/2013;1595;7;Sally Summer;John Jones;20,95;0;20,95;10,04;7;3031
25/03/2013;1596;49;Wendel Westborne;John Jones;63,95;0;63,95;27,1;4;3031
25/03/2013;1597;49;Sally Summer;John Jones;63,95;0;63,95;27,1;5;3010
25/03/2013;1597;44;Sally Summer;John Jones;38,95;0;38,95;24,76;24;3010
25/03/2013;1598;42;Benny Bernanke;John Jones;35,95;0,1;32,36;20,25;2;3018
25/03/2013;1598;49;Benny Bernanke;John Jones;63,95;0;63,95;27,1;5;3018
25/03/2013;1599;18;Sally Summer;John Jones;54,95;0,1;49,46;26,65;30;3010
25/03/2013;1600;4;Wendel Westborne;John Jones;73,95;0;73,95;38,86;1;3025
25/03/2013;1600;12;Wendel Westborne;John Jones;47,95;0;47,95;20,7;3;3025
25/03/2013;1600;25;Wendel Westborne;John Jones;0,95;0;0,95;0,35;28;3025
25/03/2013;1601;12;Benny Bernanke;John Jones;47,95;0;47,95;20,7;3;3013
25/03/2013;1602;35;Sally Summer;John Jones;0,95;0;0,95;0,47;21;3022
25/03/2013;1603;20;Benny Bernanke;John Jones;16,95;0;16,95;6,76;15;3015
25/03/2013;1604;47;Wendel Westborne;John Jones;28,95;0;28,95;8,86;5;3011
25/03/2013;1605;26;Benny Bernanke;John Jones;0,95;0;0,95;0,42;9;3019
25/03/2013;1606;32;Sally Summer;John Jones;22,95;0,1;20,66;11,78;3;3030
25/03/2013;1607;27;Wendel Westborne;John Jones;4,95;0;4,95;1,82;3;3015
25/03/2013;1608;39;Benny Bernanke;John Jones;26,95;0;26,95;12,24;6;3032
25/03/2013;1609;14;Wendel Westborne;John Jones;31,95;0;31,95;17,38;1;3020
25/03/2013;1610;22;Sally Summer;John Jones;0,95;0;0,95;0,57;7;3023
25/03/2013;1611;39;Sally Summer;John Jones;26,95;0;26,95;12,24;18;3024
25/03/2013;1612;40;Sally Summer;John Jones;16,95;0;16,95;6,53;33;3018
25/03/2013;1613;24;Benny Bernanke;John Jones;27,95;0;27,95;16,8;10;3021
25/03/2013;1613;1;Benny Bernanke;John Jones;43,95;0;43,95;25,6;1;3021
25/03/2013;1614;3;Wendel Westborne;John Jones;59,95;0;59,95;28,73;1;3032
26/03/2013;1615;3;Kelly Clark;Mary Mansfield;59,95;0;59,95;28,73;1;3018
27/03/2013;1616;48;Sally Summer;Mary Mansfield;3,95;0;3,95;1,43;12;3016
27/03/2013;1617;26;Wendel Westborne;Mary Mansfield;0,95;0;0,95;0,42;1;3033
27/03/2013;1617;12;Wendel Westborne;Mary Mansfield;47,95;0;47,95;20,7;4;3033
27/03/2013;1617;15;Wendel Westborne;Mary Mansfield;28,95;0;28,95;17,53;7;3033
27/03/2013;1617;14;Wendel Westborne;Mary Mansfield;31,95;0;31,95;17,38;2;3033
27/03/2013;1617;47;Wendel Westborne;Mary Mansfield;28,95;0;28,95;8,86;23;3033
27/03/2013;1617;16;Wendel Westborne;Mary Mansfield;27,95;0;27,95;15,85;1;3033
27/03/2013;1617;44;Wendel Westborne;Mary Mansfield;38,95;0;38,95;24,76;10;3033
27/03/2013;1618;5;Wendel Westborne;Mary Mansfield;24,95;0;24,95;12,27;5;3033
27/03/2013;1618;15;Wendel Westborne;Mary Mansfield;28,95;0;28,95;17,53;20;3033
27/03/2013;1619;45;Sally Summer;Mary Mansfield;38,95;0;38,95;22,33;2;3013
27/03/2013;1620;11;Wendel Westborne;Mary Mansfield;65,95;0;65,95;37,97;10;3011
27/03/2013;1621;36;Sally Summer;Mary Mansfield;26,95;0;26,95;12,53;25;3022
27/03/2013;1622;50;Sally Summer;Mary Mansfield;24,95;0;24,95;12,14;2;3011
27/03/2013;1622;8;Sally Summer;Mary Mansfield;7,95;0;7,95;4,53;2;3011
28/03/2013;1623;45;Kelly Clark;Mary Mansfield;38,95;0;38,95;22,33;4;3030
28/03/2013;1624;34;Benny Bernanke;Mary Mansfield;37,95;0;37,95;15,35;15;3019
28/03/2013;1625;33;Kelly Clark;Mary Mansfield;19,95;0;19,95;9,78;8;3030
28/03/2013;1626;5;Benny Bernanke;Mary Mansfield;24,95;0;24,95;12,27;7;3018
28/03/2013;1627;9;Benny Bernanke;Mary Mansfield;48,95;0;48,95;24,52;9;3031
28/03/2013;1627;3;Benny Bernanke;Mary Mansfield;59,95;0;59,95;28,73;7;3031
29/03/2013;1628;19;Sally Summer;Mary Mansfield;49,95;0;49,95;24,77;9;3028
29/03/2013;1629;9;Benny Bernanke;Mary Mansfield;48,95;0,1;44,06;24,52;7;3017
29/03/2013;1629;35;Benny Bernanke;Mary Mansfield;0,95;0;0,95;0,47;10;3017
29/03/2013;1630;43;Sally Summer;Mary Mansfield;11,95;0,2;9,56;3,32;4;3025
29/03/2013;1631;34;Benny Bernanke;Mary Mansfield;37,95;0;37,95;15,35;1;3027
29/03/2013;1632;12;Sally Summer;Mary Mansfield;47,95;0;47,95;20,7;2;3014
29/03/2013;1633;27;Benny Bernanke;Mary Mansfield;4,95;0;4,95;1,82;7;3024
29/03/2013;1634;11;Benny Bernanke;Mary Mansfield;65,95;0,1;59,36;37,97;15;3026
29/03/2013;1634;7;Benny Bernanke;Mary Mansfield;20,95;0;20,95;10,04;14;3026
29/03/2013;1635;37;Sally Summer;Mary Mansfield;24,95;0;24,95;9,38;3;3010
29/03/2013;1635;4;Sally Summer;Mary Mansfield;73,95;0;73,95;38,86;2;3010
29/03/2013;1635;34;Sally Summer;Mary Mansfield;37,95;0;37,95;15,35;15;3010
29/03/2013;1635;37;Sally Summer;Mary Mansfield;24,95;0;24,95;9,38;11;3010
29/03/2013;1635;8;Sally Summer;Mary Mansfield;7,95;0;7,95;4,53;17;3010
29/03/2013;1635;38;Sally Summer;Mary Mansfield;24,95;0;24,95;11,48;1;3010
29/03/2013;1636;18;Benny Bernanke;Mary Mansfield;54,95;0;54,95;26,65;5;3024
29/03/2013;1637;21;Sally Summer;Mary Mansfield;26,95;0;26,95;12,42;16;3011
29/03/2013;1638;30;Benny Bernanke;Mary Mansfield;10,95;0;10,95;4,8;12;3016
29/03/2013;1638;28;Benny Bernanke;Mary Mansfield;0,95;0;0,95;0,5;28;3016
29/03/2013;1639;31;Sally Summer;Mary Mansfield;0,95;0;0,95;0,34;11;3022
29/03/2013;1639;1;Sally Summer;Mary Mansfield;43,95;0;43,95;25,6;4;3022
29/03/2013;1640;20;Benny Bernanke;Mary Mansfield;16,95;0;16,95;6,76;20;3026
29/03/2013;1641;45;Sally Summer;Mary Mansfield;38,95;0;38,95;22,33;3;3016
29/03/2013;1641;36;Sally Summer;Mary Mansfield;26,95;0;26,95;12,53;2;3016
29/03/2013;1641;23;Sally Summer;Mary Mansfield;2,95;0;2,95;1,68;3;3016
29/03/2013;1641;23;Sally Summer;Mary Mansfield;2,95;0;2,95;1,68;5;3016
29/03/2013;1641;19;Sally Summer;Mary Mansfield;49,95;0;49,95;24,77;7;3016
29/03/2013;1642;47;Sally Summer;Mary Mansfield;28,95;0;28,95;8,86;9;3015
29/03/2013;1643;45;Benny Bernanke;Mary Mansfield;38,95;0,1;35,06;22,33;4;3015
29/03/2013;1644;25;Sally Summer;Mary Mansfield;0,95;0;0,95;0,35;12;3033
29/03/2013;1645;1;Benny Bernanke;Mary Mansfield;43,95;0;43,95;25,6;19;3020
29/03/2013;1646;35;Benny Bernanke;Mary Mansfield;0,95;0;0,95;0,47;4;3030
29/03/2013;1647;37;Sally Summer;Mary Mansfield;24,95;0;24,95;9,38;2;3023
29/03/2013;1648;2;Benny Bernanke;Mary Mansfield;44,95;0,1;40,46;27,95;8;3031
29/03/2013;1648;39;Benny Bernanke;Mary Mansfield;26,95;0;26,95;12,24;5;3031
29/03/2013;1648;20;Benny Bernanke;Mary Mansfield;16,95;0,2;13,56;6,76;9;3031
29/03/2013;1648;9;Benny Bernanke;Mary Mansfield;48,95;0;48,95;24,52;15;3031
29/03/2013;1649;5;Sally Summer;Mary Mansfield;24,95;0,1;22,46;12,27;4;3025
29/03/2013;1649;14;Sally Summer;Mary Mansfield;31,95;0;31,95;17,38;3;3025
29/03/2013;1650;32;Benny Bernanke;Mary Mansfield;22,95;0;22,95;11,78;16;3032
29/03/2013;1651;10;Sally Summer;Mary Mansfield;34,95;0;34,95;22,13;4;3014
29/03/2013;1652;2;Benny Bernanke;Mary Mansfield;44,95;0;44,95;27,95;5;3019
29/03/2013;1653;2;Sally Summer;Mary Mansfield;44,95;0;44,95;27,95;7;3018
29/03/2013;1654;49;Benny Bernanke;Mary Mansfield;63,95;0;63,95;27,1;4;3018
29/03/2013;1655;18;Sally Summer;Mary Mansfield;54,95;0;54,95;26,65;5;3010
29/03/2013;1656;50;Benny Bernanke;Mary Mansfield;24,95;0;24,95;12,14;2;3021
29/03/2013;1657;43;Sally Summer;Mary Mansfield;11,95;0;11,95;3,32;10;3023
29/03/2013;1658;34;Benny Bernanke;Mary Mansfield;37,95;0,1;34,16;15,35;15;3026
29/03/2013;1659;31;Sally Summer;Mary Mansfield;0,95;0;0,95;0,34;7;3022
29/03/2013;1660;13;Benny Bernanke;Mary Mansfield;26,95;0;26,95;13,26;2;3031
29/03/2013;1660;44;Benny Bernanke;Mary Mansfield;38,95;0;38,95;24,76;28;3031
29/03/2013;1660;42;Benny Bernanke;Mary Mansfield;35,95;0,1;32,36;20,25;2;3031
29/03/2013;1660;27;Benny Bernanke;Mary Mansfield;4,95;0;4,95;1,82;5;3031
29/03/2013;1660;33;Benny Bernanke;Mary Mansfield;19,95;0;19,95;9,78;20;3031
29/03/2013;1661;35;Sally Summer;Mary Mansfield;0,95;0;0,95;0,47;17;3016
29/03/2013;1662;8;Benny Bernanke;Mary Mansfield;7,95;0;7,95;4,53;7;3019
29/03/2013;1662;11;Benny Bernanke;Mary Mansfield;65,95;0;65,95;37,97;4;3019
29/03/2013;1663;14;Sally Summer;Mary Mansfield;31,95;0;31,95;17,38;1;3029
29/03/2013;1664;16;Benny Bernanke;Mary Mansfield;27,95;0;27,95;15,85;2;3011
30/03/2013;1665;40;Kelly Clark;John Jones;16,95;0;16,95;6,53;18;3015
30/03/2013;1665;12;Kelly Clark;John Jones;47,95;0;47,95;20,7;1;3015
30/03/2013;1665;19;Kelly Clark;John Jones;49,95;0;49,95;24,77;33;3015
30/03/2013;1666;21;Amy Apple;John Jones;26,95;0;26,95;12,42;17;3027
30/03/2013;1667;6;Kelly Clark;John Jones;55,95;0;55,95;16,06;21;3021
30/03/2013;1668;30;Amy Apple;John Jones;10,95;0;10,95;4,8;7;3014
30/03/2013;1669;4;Kelly Clark;John Jones;73,95;0;73,95;38,86;2;3012
30/03/2013;1669;44;Kelly Clark;John Jones;38,95;0;38,95;24,76;27;3012
30/03/2013;1669;16;Kelly Clark;John Jones;27,95;0;27,95;15,85;2;3012
30/03/2013;1669;5;Kelly Clark;John Jones;24,95;0;24,95;12,27;5;3012
30/03/2013;1669;5;Kelly Clark;John Jones;24,95;0;24,95;12,27;3;3012
30/03/2013;1670;22;Amy Apple;John Jones;0,95;0;0,95;0,57;18;3031
30/03/2013;1671;19;Amy Apple;John Jones;49,95;0;49,95;24,77;29;3022
30/03/2013;1672;20;Kelly Clark;John Jones;16,95;0,1;15,26;6,76;20;3013
30/03/2013;1673;32;Kelly Clark;John Jones;22,95;0;22,95;11,78;4;3013
30/03/2013;1674;24;Amy Apple;John Jones;27,95;0;27,95;16,8;32;3022
30/03/2013;1675;37;Kelly Clark;John Jones;24,95;0;24,95;9,38;6;3023
30/03/2013;1675;33;Kelly Clark;John Jones;19,95;0;19,95;9,78;20;3023
30/03/2013;1676;41;Amy Apple;John Jones;18,95;0,1;17,06;9,98;17;3027
30/03/2013;1677;26;Amy Apple;John Jones;0,95;0;0,95;0,42;12;3020
30/03/2013;1678;45;Kelly Clark;John Jones;38,95;0;38,95;22,33;3;3027
30/03/2013;1678;43;Kelly Clark;John Jones;11,95;0;11,95;3,32;2;3027
30/03/2013;1678;4;Kelly Clark;John Jones;73,95;0;73,95;38,86;1;3027
30/03/2013;1679;38;Amy Apple;John Jones;24,95;0;24,95;11,48;5;3013
30/03/2013;1679;49;Amy Apple;John Jones;63,95;0;63,95;27,1;1;3013
30/03/2013;1679;9;Amy Apple;John Jones;48,95;0;48,95;24,52;15;3013
30/03/2013;1680;42;Kelly Clark;John Jones;35,95;0,2;28,76;20,25;2;3010
30/03/2013;1680;48;Kelly Clark;John Jones;3,95;0;3,95;1,43;1;3010
30/03/2013;1681;26;Kelly Clark;John Jones;0,95;0;0,95;0,42;6;3021
30/03/2013;1682;28;Amy Apple;John Jones;0,95;0,1;0,86;0,5;14;3012
30/03/2013;1683;40;Amy Apple;John Jones;16,95;0;16,95;6,53;23;3014
30/03/2013;1684;39;Kelly Clark;John Jones;26,95;0;26,95;12,24;16;3013
30/03/2013;1685;39;Amy Apple;John Jones;26,95;0;26,95;12,24;12;3010
30/03/2013;1686;13;Kelly Clark;John Jones;26,95;0;26,95;13,26;8;3029
30/03/2013;1686;6;Kelly Clark;John Jones;55,95;0;55,95;16,06;7;3029
30/03/2013;1687;2;Amy Apple;John Jones;44,95;0,1;40,46;27,95;3;3017
30/03/2013;1688;17;Kelly Clark;John Jones;49,95;0;49,95;23,93;17;3025
30/03/2013;1689;13;Amy Apple;John Jones;26,95;0;26,95;13,26;19;3015
30/03/2013;1690;14;Kelly Clark;John Jones;31,95;0;31,95;17,38;3;3022
30/03/2013;1690;45;Kelly Clark;John Jones;38,95;0;38,95;22,33;5;3022
30/03/2013;1690;38;Kelly Clark;John Jones;24,95;0;24,95;11,48;1;3022
30/03/2013;1691;6;Amy Apple;John Jones;55,95;0,1;50,36;16,06;28;3023
30/03/2013;1692;37;Kelly Clark;John Jones;24,95;0;24,95;9,38;2;3031
30/03/2013;1693;41;Amy Apple;John Jones;18,95;0,2;15,16;9,98;23;3013
30/03/2013;1694;4;Kelly Clark;John Jones;73,95;0;73,95;38,86;1;3019
30/03/2013;1694;34;Kelly Clark;John Jones;37,95;0;37,95;15,35;17;3019
30/03/2013;1695;24;Amy Apple;John Jones;27,95;0,2;22,36;16,8;18;3013
30/03/2013;1696;4;Kelly Clark;John Jones;73,95;0;73,95;38,86;2;3015
30/03/2013;1697;4;Kelly Clark;John Jones;73,95;0;73,95;38,86;1;3026
30/03/2013;1697;47;Kelly Clark;John Jones;28,95;0;28,95;8,86;21;3026
30/03/2013;1698;47;Amy Apple;John Jones;28,95;0,3;20,27;8,86;5;3015
30/03/2013;1698;34;Amy Apple;John Jones;37,95;0;37,95;15,35;12;3015
30/03/2013;1699;8;Kelly Clark;John Jones;7,95;0;7,95;4,53;5;3028
30/03/2013;1700;48;Amy Apple;John Jones;3,95;0;3,95;1,43;10;3012
30/03/2013;1701;37;Kelly Clark;John Jones;24,95;0;24,95;9,38;9;3024
30/03/2013;1702;3;Amy Apple;John Jones;59,95;0;59,95;28,73;2;3026
30/03/2013;1702;47;Amy Apple;John Jones;28,95;0,1;26,06;8,86;9;3026
30/03/2013;1702;49;Amy Apple;John Jones;63,95;0;63,95;27,1;1;3026
30/03/2013;1702;36;Amy Apple;John Jones;26,95;0;26,95;12,53;8;3026
30/03/2013;1703;39;Amy Apple;John Jones;26,95;0;26,95;12,24;10;3017
30/03/2013;1704;17;Kelly Clark;John Jones;49,95;0;49,95;23,93;38;3013
30/03/2013;1705;29;Amy Apple;John Jones;40,95;0;40,95;15,51;1;3012
30/03/2013;1705;39;Amy Apple;John Jones;26,95;0;26,95;12,24;23;3012
30/03/2013;1706;6;Kelly Clark;John Jones;55,95;0;55,95;16,06;29;3010
30/03/2013;1707;14;Amy Apple;John Jones;31,95;0;31,95;17,38;3;3026
30/03/2013;1708;27;Kelly Clark;John Jones;4,95;0,1;4,46;1,82;3;3019
30/03/2013;1708;10;Kelly Clark;John Jones;34,95;0,1;31,46;22,13;5;3019
30/03/2013;1709;18;Amy Apple;John Jones;54,95;0;54,95;26,65;6;3018
30/03/2013;1709;33;Amy Apple;John Jones;19,95;0;19,95;9,78;23;3018
30/03/2013;1710;8;Kelly Clark;John Jones;7,95;0;7,95;4,53;20;3019
30/03/2013;1710;18;Kelly Clark;John Jones;54,95;0;54,95;26,65;27;3019
